OBJECTID,FULLADDRESS,BuildingName,Square,Lot,Date,MapYear,Permit_Notes,NOTES,Suffix,EDITTYPE,House_Key,House_Type,Extant,Updated,Facade,Flag,Contributing,ArchitectGroup,Developer,Quantity,Rooms,Width,Depth,Number_of_Families,Store,Stories,Permits_Last_Editor,Permits_Last_Edit_Date,RazedFlag,PermitsSource,PermitNumber,Owner,Architect,Builder,Material,Purpose,EstimatedCost,MicrofilmRoll,PermitType,SolidFilled,FoundationMaterial,StoneType,RoofType,FrontMaterial,RoofMaterial,Heat,Shape__Area,Shape__Length
63637,5176 FULTON STREET NW,,1419,836.0,4/18/1927 12:00:00 AM,1927,,,,,28940.0,Duplex,1.0,1.0,building,0.0,,"West, Claughton",Biggs-Johnson Const. Co. Inc.,14.0,6.0,16.0,31.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,8338,Biggs-Johnson Const. Co. Inc.,"West, Claughton",Biggs-Johnson Const. Co. Inc.,brick,dwelling,50000.0,353,,solid,concrete,,flat,,slag,hot water,149.41796875,60.3111464665589
63638,5168 FULTON STREET NW,,1419,834.0,4/18/1927 12:00:00 AM,1927,,,,,28937.0,Duplex,1.0,1.0,building,0.0,,"West, Claughton",Biggs-Johnson Const. Co. Inc.,14.0,6.0,16.0,31.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,8338,Biggs-Johnson Const. Co. Inc.,"West, Claughton",Biggs-Johnson Const. Co. Inc.,brick,dwelling,50000.0,353,,solid,concrete,,flat,,slag,hot water,114.3515625,49.9042536405865
63639,5152 FULTON STREET NW,,1419,831.0,4/18/1927 12:00:00 AM,1927,,,,,28932.0,Duplex,1.0,1.0,building,0.0,,"West, Claughton",Biggs-Johnson Const. Co. Inc.,14.0,6.0,16.0,31.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,8338,Biggs-Johnson Const. Co. Inc.,"West, Claughton",Biggs-Johnson Const. Co. Inc.,brick,dwelling,50000.0,353,,solid,concrete,,flat,,slag,hot water,103.28125,44.4156733758459
63640,5150 FULTON STREET NW,,1419,811.0,4/18/1927 12:00:00 AM,1927,,,,,28931.0,Duplex,1.0,1.0,building,0.0,,"West, Claughton",Biggs-Johnson Const. Co. Inc.,14.0,6.0,16.0,31.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,8338,Biggs-Johnson Const. Co. Inc.,"West, Claughton",Biggs-Johnson Const. Co. Inc.,brick,dwelling,50000.0,353,,solid,concrete,,flat,,slag,hot water,109.6953125,49.2623112349553
63641,5188 FULTON STREET NW,,1419,22.0,4/18/1927 12:00:00 AM,1927,,,,,28930.0,Duplex,1.0,1.0,building,0.0,,"West, Claughton",Biggs-Johnson Const. Co. Inc.,14.0,6.0,16.0,31.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,8338,Biggs-Johnson Const. Co. Inc.,"West, Claughton",Biggs-Johnson Const. Co. Inc.,brick,dwelling,50000.0,353,,solid,concrete,,flat,,slag,hot water,136.05859375,53.0676599710315
63642,5170 FULTON STREET NW,,1419,833.0,4/18/1927 12:00:00 AM,1927,,,,,28938.0,Duplex,1.0,1.0,building,0.0,,"West, Claughton",Biggs-Johnson Const. Co. Inc.,14.0,6.0,16.0,31.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,8338,Biggs-Johnson Const. Co. Inc.,"West, Claughton",Biggs-Johnson Const. Co. Inc.,brick,dwelling,50000.0,353,,solid,concrete,,flat,,slag,hot water,129.52734375,51.3933502132789
63670,5823 SHERIER PLACE NW,,1455,850.0,9/17/1929 12:00:00 AM,1929,,,,,63443.0,Detached,1.0,1.0,building,0.0,,"Spicknall, Chas G.","Davis, Helen E.",1.0,5.0,24.0,32.0,0.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,127354,"Davis, Helen E.","Spicknall, Chas G.","Spicknall, Chas G.",frame,dwelling,3000.0,405,,,concrete blocks,,pitch,,asphalt shingles,hot water,224.4453125,62.2582508435149
63707,5100 MANNING PLACE NW,,1446,27.0,5/11/1940 12:00:00 AM,1940,,,,,114762.0,Detached,1.0,1.0,building,0.0,,"Baxter, Harvey P.","Warther, Edmund G.",1.0,8.0,44.0,26.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,232305,"Warther, Edmund G.","Baxter, Harvey P.","Warther, Edmund G.",cinder block & brick,dwelling,12000.0,628,,,,,pitch,,slate,air conditioning,250.1015625,77.1628216754508
63800,2700 CATHEDRAL AVENUE NW,,2109,72.0,11/13/1909 12:00:00 AM,1909,,,,,53907.0,Semi-Det,1.0,1.0,building,0.0,Yes,"Grimm, N. R.",Breuningers (L. E. / et al),1.0,0.0,48.0,17.0,1.0,0.0,3.0,BKRAFT,1/14/2016 4:22:33 PM,0.0,DC Historical Building Permits Database,3262,"Breuninger, L. E.","Grimm, N. R.","Breuninger, L. E.",brick & frame,dwelling,6500.0,552,,solid,concrete,,flat,brick,tin,hot water,264.34765625,75.5600973476124
63880,5819 SHERIER PLACE NW,,1455,845.0,6/11/1926 12:00:00 AM,1926,,,,,10996.0,Detached,1.0,1.0,building,0.0,,"Vincent, J. T.","Goode, W. D.",1.0,6.0,26.0,28.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,10812,"Goode, W. D.","Vincent, J. T.","Goode, W. D.",frame,dwelling,6000.0,332,,solid,concrete,,pitch,frame,rubberoid,hot water,187.5546875,55.2736689193226
63994,4948 LOWELL STREET NW,,1435,19.0,3/16/1939 12:00:00 AM,1939,,,E,,109387.0,Detached,1.0,1.0,building,0.0,,"Cappelman, Eimer","Geier, Fred A. J.",1.0,8.0,41.0,35.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,220936,"Geier, Fred A. J.","Cappelman, Eimer",Bowling & Gardiner,cinder block & brick,dwelling,12000.0,610,,,cinder block,,pitch,,slate,air conditioning,368.8125,81.8283194765229
64168,4416 KLINGLE STREET NW,,1610,69.0,3/19/1923 12:00:00 AM,1923,,,,,15028.0,Detached,1.0,1.0,building,0.0,,"Miller, W. C. & A. N.","Miller, W. C. & A. N.",2.0,0.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,7982,"Miller, W. C. & A. N.","Miller, W. C. & A. N.","Miller, W. C. & A. N.",frame,dwelling,13000.0,237,,solid,concrete,,pitch,frame,shingles,hot water,259.75390625,75.6555401600449
64169,4414 KLINGLE STREET NW,,1610,63.0,3/19/1923 12:00:00 AM,1923,,,,,15027.0,Detached,1.0,1.0,building,0.0,,"Miller, W. C. & A. N.","Miller, W. C. & A. N.",2.0,0.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,7982,"Miller, W. C. & A. N.","Miller, W. C. & A. N.","Miller, W. C. & A. N.",frame,dwelling,13000.0,237,,solid,concrete,,pitch,frame,shingles,hot water,226.5703125,66.9685544275164
64187,5000 LOWELL STREET NW,,1435,48.0,11/29/1938 12:00:00 AM,1938,,,,,108542.0,Detached,1.0,1.0,building,0.0,,"Cappelman, Eimer","Cusack, William J., Dr.",1.0,8.0,32.0,32.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,218656,"Cusack, William J., Dr.","Cappelman, Eimer","Wilson, R. W.",cinder block & brick&f,dwelling,13000.0,607,,,cinder block,,pitch,,slate,hot water,295.27734375,75.1777448405088
64294,4633 GARFIELD STREET NW,,1406,11.0,2/21/1941 12:00:00 AM,1941,,,,,117598.0,Detached,1.0,1.0,building,0.0,,"MacNeil, G. E.",Miller (W. C. & A. N.) Development Co.,1.0,11.0,0.0,0.0,1.0,0.0,3.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,240901,Miller (W. C. & A. N.) Development Co.,"MacNeil, G. E.",Miller (W. C. & A. N.) Development Co.,stone & frame,dwelling,14500.0,642,,,hollow tile & brick,,pitch,,slate,air conditioning,433.57421875,111.345093233632
64370,5009 NEBRASKA AVENUE NW,,1985,19.0,12/12/1938 12:00:00 AM,1938,triplexes,,,,108626.0,Triplex,1.0,1.0,building,0.0,,Kirkhuff & Bagley,Barkley Bros. Inc.,9.0,6.0,19.0,32.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,218951,Barkley Bros. Inc.,Kirkhuff & Bagley,Barkley Bros. Inc.,brick,dwelling,68400.0,607,,,brick,,mansard,,slag & slate,hot air,112.265625,46.7904307256739
64371,5011 NEBRASKA AVENUE NW,,1985,20.0,12/12/1938 12:00:00 AM,1938,triplexes,,,,108627.0,Triplex,1.0,1.0,building,0.0,,Kirkhuff & Bagley,Barkley Bros. Inc.,9.0,6.0,19.0,32.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,218951,Barkley Bros. Inc.,Kirkhuff & Bagley,Barkley Bros. Inc.,brick,dwelling,68400.0,607,,,brick,,mansard,,slag & slate,hot air,115.671875,48.0436587722124
64376,5001 NEBRASKA AVENUE NW,,1985,16.0,12/12/1938 12:00:00 AM,1938,triplexes,,,,108623.0,Triplex,1.0,1.0,building,0.0,,Kirkhuff & Bagley,Barkley Bros. Inc.,9.0,6.0,19.0,32.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,218951,Barkley Bros. Inc.,Kirkhuff & Bagley,Barkley Bros. Inc.,brick,dwelling,68400.0,607,,,brick,,mansard,,slag & slate,hot air,117.39453125,45.845258072946
64377,5007 NEBRASKA AVENUE NW,,1985,18.0,12/12/1938 12:00:00 AM,1938,triplexes,,,,108625.0,Triplex,1.0,1.0,building,0.0,,Kirkhuff & Bagley,Barkley Bros. Inc.,9.0,6.0,19.0,32.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,218951,Barkley Bros. Inc.,Kirkhuff & Bagley,Barkley Bros. Inc.,brick,dwelling,68400.0,607,,,brick,,mansard,,slag & slate,hot air,100.78515625,41.3886418949372
64378,5003 NEBRASKA AVENUE NW,,1985,17.0,12/12/1938 12:00:00 AM,1938,triplexes,,,,108624.0,Triplex,1.0,1.0,building,0.0,,Kirkhuff & Bagley,Barkley Bros. Inc.,9.0,6.0,19.0,32.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,218951,Barkley Bros. Inc.,Kirkhuff & Bagley,Barkley Bros. Inc.,brick,dwelling,68400.0,607,,,brick,,mansard,,slag & slate,hot air,95.15234375,40.3208940640527
64626,4801 GLENBROOK ROAD NW,,1600,809.0,4/5/1932 12:00:00 AM,1932,,,,,67401.0,Detached,1.0,1.0,building,0.0,,"MacNeil, G. E.","Miller, W. C. & A. N.",1.0,14.0,79.0,33.0,0.0,0.0,3.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,152035,"Miller, W. C. & A. N.","MacNeil, G. E.","Miller, W. C. & A. N.",brick & stone & frame,dwelling,27500.0,471,,,brick & stone,,pitch,,slate,hot water,2421.03125,347.664279551115
64692,3414 LOWELL STREET NW,,2090,24.0,10/14/1921 12:00:00 AM,1921,,,,,19593.0,Detached,1.0,1.0,building,0.0,Yes,Upman & Adams,"Forbes, Daniel R.",1.0,0.0,37.0,27.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,2942,"Forbes, Daniel R.",Upman & Adams,"Minnix, A. C.",brick & tile,dwelling,15000.0,210,,solid,concrete,,mansard,brick,slate,hot water,503.5234375,105.134168434296
64837,5015 LOWELL STREET NW,,1436,1.0,7/13/1937 12:00:00 AM,1937,,,,,76514.0,Detached,1.0,1.0,building,0.0,,"Baxter, Harvey P.","Kendrick, F. L., Mr. & Mrs.",1.0,8.0,50.0,26.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,204667,"Kendrick, F. L., Mr. & Mrs.","Baxter, Harvey P.","Powell, James W.",brick & stone & frame,dwelling,15000.0,578,,,brick & t. c.,,pitch,,slate,air conditioning,237.015625,71.9247784932495
64922,3609 NORTON PLACE NW,,1913,802.0,2/7/1908 12:00:00 AM,1908,,,,,49590.0,Detached,1.0,1.0,building,0.0,Yes,"Pyle, F. B.","Weaver, David F.",1.0,0.0,36.0,25.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,2330,"Weaver, David F.","Pyle, F. B.","hammond, I. B.",frame,dwelling,5500.0,452,,solid,brick,,pitch,frame,slate,furnace,208.0859375,60.7669309832904
64968,5081 LOWELL STREET NW,,1435,56.0,4/19/1940 12:00:00 AM,1940,,,,,114611.0,Detached,1.0,1.0,building,0.0,,"Cappelman, Eimer","Fulcher, O. H., Dr. & Mrs.",1.0,7.0,44.0,36.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,231494,"Fulcher, O. H., Dr. & Mrs.","Cappelman, Eimer",korzendorfer & Brooks Inc.,brick & tile,dwelling,13000.0,627,,,cinder block,,pitch,,slate,air conditioning,294.03125,78.6849664466464
64970,6040 NEBRASKA AVENUE NW,,2319,86.0,5/20/1938 12:00:00 AM,1938,,,,,106997.0,Detached,1.0,1.0,building,0.0,,"Haupt, Charles E.","Plugge, Norman A.",1.0,9.0,34.0,43.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,213084,"Plugge, Norman A.","Haupt, Charles E.","Hite, W. H.",frame,dwelling,15000.0,598,,,cinder block,,pitch,stone,slate,hot water,243.8125,66.030221045741
64998,5518 SHERIER PLACE NW,,1449,109.0,4/9/1920 12:00:00 AM,1920,,last seen: Google Streetview Jul 2009,,,21399.0,Detached,1.0,1.0,building,,,"Knott, Geo. A.","Knott, Geo. A.",1.0,0.0,27.0,26.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,1.0,DC Historical Building Permits Database,5510, ,"Knott, Geo. A.","Knott, Geo. A.",frame,dwelling,4500.0,187,,solid,brick,,,frame,,hot water,183.26953125,59.6969470115268
65095,5750 MACARTHUR BOULEVARD NW,,1453,873.0,6/29/1935 12:00:00 AM,1935,,,,,70872.0,Detached,1.0,1.0,building,0.0,,"Willis, P. H.","Willis, P. H.",1.0,5.0,33.0,34.0,0.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,181985,"Willis, P. H.","Willis, P. H.","Willis, P. H.",brick & tile,dwelling,4500.0,536,,,brick & tile,,pitch,,slate,hot water,139.0078125,50.9935508080933
65246,5533 HAWTHORNE PLACE NW,,1437,806.0,2/23/1923 12:00:00 AM,1923,,,,,15192.0,Detached,1.0,1.0,building,0.0,,"Burn, L. T.","Rodruck, J. J.",1.0,0.0,28.0,38.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,7246,"Rodruck, J. J.","Burn, L. T.","Rodruck, J. J.",frame,dwelling,5000.0,236,,solid,concrete blocks,,pitch,,comp shingles,furnace,247.9609375,65.8056984311267
65256,5047 LOWELL STREET NW,,1436,9.0,9/2/1938 12:00:00 AM,1938,,,,,107827.0,Detached,1.0,1.0,building,0.0,,"Cappelman, Eimer","Phillips & Canby, Inc.",1.0,10.0,83.0,28.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,216173,"Phillips & Canby, Inc.","Cappelman, Eimer",Korzendorfer & Brooks,brick & tile & frame,dwelling,20000.0,603,,,Speed tile,,pitch,,slate,air conditioning,344.11328125,90.9401901982499
65362,3031 MACOMB STREET NW,,2082,39.0,1/17/1906 12:00:00 AM,1906,first use o square number outside Old City/G'town,,,,46168.0,Detached,1.0,1.0,building,0.0,Yes,"Sherman, John or Ella B.",Cleveland Park Co./Sherman Family,1.0,0.0,260.0,39.0,1.0,0.0,2.0,BKRAFT,8/4/2015 10:31:44 AM,0.0,DC Historical Building Permits Database,1876,"Sherman, John","Sherman, John",Building & Supply Co.,frame,dwelling,5200.0,346,,solid,stone,,pitch,frame,shingles,hot air,273.66015625,73.6165824643905
65375,4901 MACARTHUR BOULEVARD NW,,1393,811.0,9/12/1904 12:00:00 AM,1904,,,,,43982.0,Detached,1.0,1.0,building,0.0,,"Price, Bery & Max Chas.","Northwest M. E. Church, Trustees",1.0,0.0,28.0,40.0,,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,518,"Northwest M. E. Church, Trustees","Price, Bery & Max Chas.","Pickford, W. E.",frame,church,3000.0,298,,solid,concrete,,pitch,frame,,hot air furnace,393.05078125,88.3238462129749
65716,4323 CATHEDRAL AVENUE NW,,1622,826,5/7/1924 12:00:00 AM,1924,originally Jewett Street,,,,904.0,Detached,1.0,1.0,building,0.0,,"Miller, W. C. & A. N.","Miller, W. C. & A. N.",2.0,,24.0,30.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,9428,"Miller, W. C. & A. N.","Miller, W. C. & A. N.","Miller, W. C. & A. N.",frame,dwelling,14000.0,260,,solid,concrete,,pitch,frame/stucco,shingle,hot water,173.65625,56.2002860948061
65724,5143 MACOMB STREET NW,,1446,15,7/29/1940 12:00:00 AM,1940,,,,,115565.0,Detached,1.0,1.0,building,0.0,,"Baxter, Harvey P.","Johnson, Claude G.",2.0,7.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,235010,"Johnson, Claude G.","Baxter, Harvey P.","Johnson, Claude G.",cinder block & brick,dwelling,18000.0,632,,,cinder block & brick,,pitch,,slate,air conditioning,217.25390625,71.3594998630271
65725,5137 MACOMB STREET NW,,1446,14,7/29/1940 12:00:00 AM,1940,,,,,115564.0,Detached,1.0,1.0,building,0.0,,"Baxter, Harvey P.","Johnson, Claude G.",2.0,7.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,235010,"Johnson, Claude G.","Baxter, Harvey P.","Johnson, Claude G.",cinder block & brick,dwelling,18000.0,632,,,cinder block & brick,,pitch,,slate,air conditioning,224.640625,68.6564877015823
65836,4345 NEBRASKA AVENUE NW,,1782,802,4/12/1910 12:00:00 AM,1910,,,,,54813.0,Detached,1.0,1.0,building,0.0,,,"Rabbitt, Owen",1.0,0.0,23.0,40.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,5649,"Rabbitt, Owen",,"McIntyre, J. H.",brick & frame,dwelling,4000.0,572,,solid,brick,,pitch,pebbledash,slate,hot air,267.80859375,70.9735104621756
65877,5124 LOUGHBORO ROAD NW,,1448,865,8/21/1941 12:00:00 AM,1941,,,,,119793.0,Detached,1.0,1.0,building,0.0,,"Baxter, Harvey P.","Phillips, Frank S.",1.0,7.0,53.0,33.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,246711,"Phillips, Frank S.","Baxter, Harvey P.","Phillips, Frank S.",cinder block & brick,dwelling,10000.0,651,,,cinder block & brick,,pitch,,slate,gas,272.8125,74.4358717610593
66060,3502 MACOMB STREET NW,,1952,25,8/19/1915 12:00:00 AM,1915,,,,,26704.0,Detached,1.0,1.0,building,0.0,Yes,"Moore, Raymond","Taylor, Louise & Chas. H.",1.0,0.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 4:48:42 PM,0.0,DC Historical Building Permits Database,787,"Taylor, Louise","Moore, Raymond","Taylor, Chas. H.",frame,dwelling,5500.0,135,,solid,stone,,hip,,,hot water,337.07421875,81.7977697833317
66074,2938 NEWARK STREET NW,,2082,43,6/29/1923 12:00:00 AM,1923,,,,,14096.0,Detached,1.0,1.0,building,0.0,Yes,Breuninger (L. E.) & Sons,"Zirkle, Joseph C.",1.0,0.0,24.0,36.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,12147,"Zirkle, Joseph C.",Breuninger (L. E.) & Sons,"Zirkle, Joseph C.",brick & stucco,dwelling,18000.0,243,,solid,concrete,,pitch,brick & stucco,slate,hot water,246.26953125,72.7596741604837
66078,4417 GARFIELD STREET NW,,1614,59,5/27/1927 12:00:00 AM,1927,ne cor 44th pl,,,,29272.0,Detached,1.0,1.0,building,0.0,,"MacNeil, G. E.","Miller, W. C. & A. N.",1.0,6.0,38.0,28.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,9785,"Miller, W. C. & A. N.","MacNeil, G. E.","Miller, W. C. & A. N.",stone,dwelling,11000.0,356,,solid,concrete,,pitch,,wood shingles,hot water,397.2578125,87.4834803587628
66148,4952 ESKRIDGE TERRACE NW,,1423,4,4/14/1937 12:00:00 AM,1937,,,,,75765.0,Detached,1.0,1.0,building,0.0,,"Pruett, G. Raymond","Erickson, E. Theodore",1.0,4.0,29.0,27.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,201368,"Erickson, E. Theodore","Pruett, G. Raymond","Pruett, G. Raymond",cinder block & brick,dwelling,3000.0,573,,,cinder block & brick,,pitch,,composition shingles,hot water,163.32421875,61.2476869194776
66176,3514 MACOMB STREET NW,,1952,15,5/10/1912 12:00:00 AM,1912,,,,,59730.0,Detached,1.0,1.0,building,0.0,Yes,"Clark, Appleton P., Jr.","Latimer, Kate Royce",1.0,0.0,26.0,42.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,5243,"Latimer, Kate Royce","Clark, Appleton P., Jr.","Whitty, R. P.","brick, stone, wood",dwelling,7000.0,687,,solid,stone,,mansard,,tin & slate,hot water,319.95703125,79.3826586929914
66182,5616 NEBRASKA AVENUE NW,,2311,20,3/10/1932 12:00:00 AM,1932,class 5,,,,67297.0,Detached,1.0,1.0,building,0.0,,"Wilcox, F. G.","DeHaven, Roy F.",1.0,8.0,28.0,34.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,151267,"DeHaven, Roy F.","Wilcox, F. G.","DeHaven, Roy F.",brick,dwelling,8500.0,469,,,tile,,pitch,,slate,hot water,213.8359375,62.0225025580124
66205,5528 HAWTHORNE PLACE NW,,1438,840,5/8/1923 12:00:00 AM,1923,,,,,14575.0,Detached,1.0,1.0,building,0.0,,"Poole, Louis","Patton, Orion H., Mr. & Mrs.",1.0,0.0,24.0,28.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,10238,"Patton, Orion H., Mr. & Mrs.","Poole, Louis",Lore & Faucett,frame,dwelling,7500.0,240,,solid,concrete blocks,,pitch,frame,compound shingles,hot water,227.640625,62.3862852112972
66300,4927 MACARTHUR BOULEVARD NW,,1399,818,9/19/1936 12:00:00 AM,1936,,,,,74192.0,Detached,1.0,1.0,building,0.0,,"Dobbins, Seward","Stamler, Isadore",1.0,7.0,26.0,40.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,195458,"Stamler, Isadore","Dobbins, Seward",Shapiro Const. Corp.,brick & stone,dwelling,10000.0,564,,,c. b. & brick,,pitch,,comp shingles,hot water,174.40625,58.4567924833203
66409,5115 SHERIER PLACE NW,,1418,834,4/29/1932 12:00:00 AM,1932,"move from 5108 Conduit, Lot 40, 1 story frame addi",,,,67491.0,move,1.0,1.0,building,0.0,,"Hartig, K. W.","Crumbaugh, A. D.",1.0,0.0,0.0,0.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,152972,"Crumbaugh, A. D.","Hartig, K. W.","Crumbaugh, A. D.",frame,dwelling,800.0,473,,,brick,,flat,,tin,hot water,137.8828125,53.0817838464981
66466,3461 MACOMB STREET NW,,2078,39,3/28/1912 12:00:00 AM,1912,,,,,59326.0,Detached,1.0,1.0,building,0.0,Yes,"Moore, Raymond G.","Taylor, Louise & Chas. H.",1.0,0.0,34.0,35.0,1.0,0.0,2.0,BKRAFT,8/3/2015 4:53:39 PM,0.0,DC Historical Building Permits Database,4285,"Taylor, Chas. H.","Moore, Raymond G.","Taylor, Chas. H.",frame,dwelling,5000.0,679,,solid,stone,,pitch,,slate,,346.171875,78.9715440313285
66472,5167 FULTON STREET NW,,1420,804,2/18/1953 12:00:00 AM,1953,,,,,139632.0,Detached,1.0,1.0,building,0.0,,,"Edson, E. A.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:16 PM,0.0,DC Historical Building Permits Index,A-39839,"Edson, E. A.",, ,,dwelling,0.0,,,,,,,,,,238.6171875,72.0118721863635
66473,5163 FULTON STREET NW,,1420,22,2/18/1953 12:00:00 AM,1953,,,,,139631.0,Detached,1.0,1.0,building,0.0,,,"Edson, E. A.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:16 PM,0.0,DC Historical Building Permits Index,A-39839,"Edson, E. A.",, ,,dwelling,0.0,,,,,,,,,,164.82421875,54.4966530436245
66510,5712 SHERIER PLACE NW,,1452,815,3/8/1923 12:00:00 AM,1923,,,,,15392.0,Detached,1.0,1.0,building,0.0,,private plans,"Marshall, C. L.",1.0,0.0,20.0,28.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,7627,"Marshall, C. L.",private plans,Rhodes Const. Co.,frame,dwelling,2500.0,236,,solid,concrete,,pitch,,asphalt shingles,electricity,190.9921875,61.866077306765
66733,2934 NEWARK STREET NW,,2082,38,1/31/1903 12:00:00 AM,1903,,,,,35523.0,Detached,1.0,1.0,building,0.0,Yes,"Sherman, John or Ella B.",Cleveland Park Co./Sherman Family,1.0,0.0,28.0,39.0,1.0,0.0,2.0,BKRAFT,8/4/2015 10:34:09 AM,0.0,DC Historical Building Permits Database,1209,"Sherman, John","Sherman, John",Simpson (John) & Sons,frame,dwelling,6000.0,272,,solid,stone,,pitch,frame,shingles,hot air furnace,386.109375,88.5731550163859
66816,3038 MACOMB ST NW,,,,9/12/2012 12:00:00 AM,2012,"RENEW BUILDING PERMIT #B113080 FOR AN ADDITIONAL 6 MONTHS - IN CONJUNCTION WITH NEW SINGLE FAMILY HOME, RETAINING WALL AND PROJECTION.FIRST EXTENSION, PERMIT WILL EXPIRE 2/26/13",NEW BUILDING,,,,,,,,,No,,,,,,,,,,BKRAFT,9/28/2016 6:22:53 PM,,DCGIS Building Permits,B1214258,ZP MACOMB LLC,, ,,NEW BUILDING,,,,,,,,,,,293.53515625,72.5964599019623
